7.92 	633.62 	1
65.31 	633.41 	1
127.27 	632.86 	1
184.41 	635.70 	1
245.47 	633.17 	1
305.87 	634.88 	1
364.01 	632.09 	1
427.84 	632.24 	1
484.52 	634.14 	1
546.61 	633.44 	1
605.03 	634.70 	1
297.13 	599.53 	1
304.81 	599.43 	1
309.36 	597.75 	1
317.04 	600.88 	1
276.44 	592.89 	1
280.32 	594.68 	1
287.75 	593.84 	1
291.73 	593.87 	1
294.47 	592.15 	1
301.17 	593.58 	0
305.30 	595.74 	0
311.55 	593.41 	0
314.70 	593.60 	0
319.90 	593.06 	1
326.26 	595.02 	1
267.74 	590.89 	1
270.91 	588.52 	1
275.72 	590.32 	0
280.09 	588.44 	0
285.50 	588.91 	0
291.30 	589.80 	0
295.63 	590.72 	0
300.58 	587.30 	0
306.66 	590.29 	0
309.27 	587.16 	0
315.73 	587.01 	0
320.47 	590.84 	0
325.29 	589.65 	1
260.89 	584.91 	1
266.79 	585.80 	0
270.20 	582.10 	0
274.40 	582.24 	0
282.37 	582.21 	0
285.42 	583.00 	0
289.30 	585.00 	0
295.18 	583.96 	0
299.70 	583.01 	0
305.11 	583.52 	0
309.40 	583.48 	0
314.97 	582.39 	0
319.14 	585.72 	0
325.69 	584.35 	0
330.62 	582.81 	1
261.17 	580.08 	1
266.93 	580.66 	0
269.69 	578.97 	0
276.97 	579.95 	0
281.34 	580.31 	0
284.03 	577.72 	0
292.38 	578.57 	0
294.09 	579.04 	0
300.53 	580.75 	0
305.89 	579.82 	0
310.92 	579.07 	0
317.70 	579.87 	0
322.26 	580.77 	0
326.15 	580.08 	0
331.71 	578.93 	1
7.75 	573.44 	1
77.42 	574.30 	1
127.77 	572.83 	1
187.47 	575.18 	1
245.06 	573.22 	1
262.75 	572.83 	1
266.86 	573.65 	0
271.90 	575.96 	0
274.76 	575.30 	0
281.94 	574.90 	0
284.23 	574.32 	0
292.71 	572.32 	0
295.07 	575.61 	0
302.22 	575.39 	0
304.39 	574.62 	0
309.47 	575.28 	0
315.09 	575.10 	0
322.22 	573.19 	0
325.39 	575.20 	0
332.51 	574.21 	1
364.13 	575.68 	1
424.57 	574.65 	1
484.48 	573.07 	1
516.92 	564.49 	1
606.56 	572.74 	1
265.37 	569.92 	1
271.12 	568.15 	0
274.66 	570.48 	0
281.46 	569.21 	0
285.63 	567.30 	0
289.59 	570.54 	0
295.24 	567.25 	0
302.19 	570.18 	0
304.18 	568.26 	0
310.75 	568.60 	0
315.72 	570.49 	0
320.74 	568.04 	0
325.51 	569.91 	0
329.91 	567.94 	1
267.85 	564.99 	1
270.87 	564.07 	0
277.76 	562.86 	0
281.80 	562.18 	0
286.39 	564.06 	0
289.82 	565.98 	0
295.17 	563.35 	0
299.05 	563.27 	0
306.51 	563.42 	0
309.75 	565.08 	0
315.69 	564.92 	0
319.82 	565.73 	0
327.64 	564.18 	0
330.79 	562.81 	1
260.28 	557.60 	1
267.71 	559.23 	0
270.34 	559.64 	0
276.93 	560.71 	0
281.14 	558.99 	0
284.07 	558.57 	0
291.75 	560.99 	0
296.37 	558.86 	0
299.42 	558.12 	0
306.04 	557.96 	0
312.62 	559.41 	0
317.22 	559.29 	0
321.42 	558.79 	0
326.96 	559.83 	0
330.28 	558.88 	1
254.06 	553.68 	1
262.80 	552.18 	0
267.42 	555.54 	0
272.86 	555.18 	0
278.92 	555.20 	0
282.30 	553.54 	0
285.80 	552.38 	0
289.60 	555.45 	0
294.54 	555.70 	0
300.13 	553.45 	0
307.21 	555.58 	0
312.64 	552.64 	0
316.00 	554.44 	0
322.22 	555.95 	0
326.54 	555.29 	0
329.63 	555.85 	0
337.41 	555.62 	1
341.88 	554.18 	1
249.57 	547.95 	1
255.10 	549.39 	0
259.85 	548.99 	0
267.30 	549.98 	0
269.40 	548.15 	0
276.67 	549.45 	0
282.67 	547.45 	0
284.75 	547.79 	0
290.76 	548.58 	0
297.43 	550.87 	0
300.13 	549.85 	0
307.92 	548.32 	0
312.69 	549.98 	0
315.73 	549.12 	0
319.10 	547.36 	0
325.32 	548.19 	0
329.56 	548.67 	0
335.81 	548.97 	0
339.94 	550.02 	0
345.50 	550.82 	1
351.93 	549.01 	1
362.89 	547.53 	1
244.46 	545.51 	1
252.50 	543.78 	0
255.90 	542.84 	0
259.62 	543.51 	0
266.85 	545.20 	0
272.65 	544.89 	0
276.90 	543.42 	0
280.26 	543.85 	0
284.33 	544.72 	0
290.40 	545.08 	0
294.35 	543.69 	0
301.28 	543.64 	0
304.70 	542.02 	0
312.53 	546.00 	0
317.33 	542.61 	0
321.62 	542.04 	0
326.00 	545.80 	0
330.72 	544.48 	0
335.89 	544.42 	0
341.87 	542.31 	0
346.78 	542.48 	0
351.47 	543.72 	0
357.55 	544.07 	1
244.15 	537.22 	1
251.41 	537.06 	0
255.08 	540.53 	0
260.51 	537.19 	0
267.04 	539.02 	0
270.65 	538.83 	0
274.29 	539.76 	0
279.74 	538.98 	0
286.95 	540.91 	0
289.02 	539.98 	0
302.11 	538.24 	0
305.31 	538.98 	0
311.75 	540.82 	0
316.26 	538.03 	0
321.83 	540.41 	0
324.99 	538.62 	0
331.28 	537.19 	0
337.75 	538.35 	0
342.74 	537.52 	0
344.89 	537.22 	0
352.32 	537.49 	0
356.46 	538.13 	0
360.92 	537.73 	1
366.90 	540.63 	1
239.15 	534.16 	1
247.04 	535.14 	0
249.81 	535.81 	0
255.71 	534.20 	0
260.32 	533.03 	0
265.78 	535.27 	0
270.48 	534.74 	0
276.78 	534.61 	0
281.91 	534.76 	0
285.34 	535.02 	0
290.01 	535.32 	0
294.03 	532.18 	0
299.28 	533.61 	0
304.63 	533.40 	0
312.82 	532.56 	0
316.48 	534.83 	0
331.67 	532.30 	0
337.09 	532.60 	0
339.83 	534.31 	0
346.31 	532.82 	0
349.05 	534.85 	0
356.69 	534.08 	0
362.32 	534.72 	0
364.67 	533.93 	1
237.84 	527.38 	1
242.93 	528.50 	0
247.49 	527.54 	0
252.57 	529.48 	0
257.77 	528.97 	0
260.51 	527.25 	0
264.59 	527.51 	0
272.84 	527.64 	0
275.34 	530.01 	0
282.28 	527.96 	0
287.10 	528.85 	0
289.11 	529.47 	0
297.45 	530.86 	0
302.06 	528.65 	0
304.83 	529.21 	0
310.45 	530.04 	0
316.41 	528.01 	0
319.72 	535.28 	0
324.06 	529.59 	0
331.70 	530.33 	0
336.49 	528.00 	0
341.57 	529.06 	0
346.72 	529.38 	0
352.64 	529.20 	0
357.75 	527.39 	0
362.95 	530.11 	0
366.72 	527.83 	1
371.72 	529.70 	1
234.49 	523.60 	1
241.33 	525.93 	0
245.65 	523.41 	0
251.86 	525.93 	0
254.22 	525.11 	0
262.89 	523.77 	0
264.20 	522.45 	0
269.31 	522.11 	0
275.89 	522.05 	0
281.01 	525.79 	0
284.98 	523.07 	0
292.78 	525.33 	0
295.71 	522.28 	0
301.85 	523.54 	0
306.82 	524.96 	0
312.99 	525.40 	0
315.79 	522.11 	0
319.98 	524.95 	0
326.50 	522.65 	0
329.24 	525.33 	0
337.63 	524.57 	0
